sub,blk,blkType,trl,dur,isLet,oriT,oriC,resp,rt,acc
3,6,1,41,7,0,4.6,1.46,0,0.676, True
3,6,1,42,6,1,1.55,4.69,1,1.697, True
3,6,1,43,6,1,5.49,2.35,1,0.799, True
3,6,1,44,5,0,1.62,4.76,0,1.548, True
3,6,1,45,5,0,0.17,3.31,1,0.82, False
3,6,1,46,6,1,2.38,5.53,1,0.62, True
3,6,1,47,6,0,2.51,5.65,0,1.276, True
3,6,1,48,5,0,5.83,2.69,1,0.972, False
3,6,1,49,6,1,4.62,1.48,1,0.529, True
3,7,0,0,5,0,4.4,4.4,1,1.324, False
3,7,0,1,6,0,5.68,5.68,0,0.572, True
3,7,0,2,6,1,3.85,3.85,1,0.508, True
3,7,0,3,5,0,2.26,2.26,0,0.572, True
3,7,0,4,5,1,2.44,2.44,1,0.585, True
3,7,0,5,4,0,0.55,0.55,0,0.7, True
3,7,0,6,4,1,1.11,1.11,1,0.537, True
3,7,0,7,3,1,0.38,0.38,0,0.809, False
3,7,0,8,4,1,5.31,5.31,1,0.585, True
3,7,0,9,4,0,5.08,5.08,0,0.537, True
3,7,0,10,3,1,2.5,2.5,1,1.436, True
3,7,0,11,3,0,3.91,3.91,0,0.548, True
3,7,0,12,2,1,4.44,4.44,0,0.69, False
3,7,0,13,3,0,0.4,0.4,0,2.588, True
3,7,0,14,3,1,5.87,5.87,1,0.537, True
3,7,0,15,2,0,5.74,5.74,0,0.761, True
3,7,0,16,2,1,1.17,1.17,1,0.657, True
3,7,0,17,1,0,3.71,3.71,0,1.372, True
3,7,0,18,1,1,1.72,1.72,1,1.543, True
3,7,0,19,1,1,4.64,4.64,0,0.98, False
3,7,0,20,2,1,1.9,1.9,0,0.753, False
3,7,0,21,3,1,5.95,5.95,1,1.65, True
3,7,0,22,3,0,5.22,5.22,0,0.519, True
3,7,0,23,2,1,1.55,1.55,1,0.649, True
3,7,0,24,2,1,3.66,3.66,1,1.743, True
3,7,0,25,1,0,4.79,4.79,1,1.204, False
3,7,0,26,2,0,0.82,0.82,0,0.735, True
3,7,0,27,2,1,2.62,2.62,1,1.351, True
3,7,0,28,1,0,2.23,2.23,1,1.513, False
3,7,0,29,2,0,1.76,1.76,0,0.988, True
3,7,0,30,2,1,6.15,6.15,0,0.652, False
3,7,0,31,3,0,3.75,3.75,0,0.886, True
3,7,0,32,3,0,4.8,4.8,1,0.692, False
3,7,0,33,4,0,4.86,4.86,0,0.633, True
3,7,0,34,4,1,6.07,6.07,1,0.599, True
3,7,0,35,3,0,0.7,0.7,0,0.719, True
3,7,0,36,3,0,1.61,1.61,1,1.025, False
3,7,0,37,4,0,2.06,2.06,1,0.628, False
3,7,0,38,5,0,3.51,3.51,0,1.271, True
3,7,0,39,5,0,1.2,1.2,1,0.601, False
3,7,0,40,6,0,2.29,2.29,0,0.617, True
3,7,0,41,6,1,3.26,3.26,1,0.511, True
3,7,0,42,5,1,3.73,3.73,0,0.497, False
3,7,0,43,6,0,4.08,4.08,0,0.721, True
3,7,0,44,6,1,5.18,5.18,1,0.545, True
3,7,0,45,5,1,1.05,1.05,1,1.215, True
3,7,0,46,5,1,2.46,2.46,1,1.044, True
3,7,0,47,4,0,1,1,0,0.652, True
3,7,0,48,4,1,4.87,4.87,1,0.743, True
3,7,0,49,3,0,4.07,4.07,1,0.975, False
5,0,0,0,20,1,5.59,5.59,1,0.587, True
5,0,0,1,20,1,0.3,0.3,1,0.525, True
5,0,0,2,19,1,5.63,5.63,1,0.528, True
5,0,0,3,19,1,3.59,3.59,1,0.643, True
5,0,0,4,18,1,0.47,0.47,1,0.376, True
5,0,0,5,18,0,5.17,5.17,1,0.872, False
5,0,0,6,19,1,5.64,5.64,1,0.538, True
5,0,0,7,19,1,5.85,5.85,1,0.411, True
5,0,0,8,18,0,1.57,1.57,0,0.674, True
5,0,0,9,18,0,1.41,1.41,0,0.509, True
5,1,1,0,20,1,2.5,5.64,1,2.424, True
5,1,1,1,20,1,2.34,5.48,0,0.688, False
5,1,1,2,21,1,3.4,0.26,1,0.768, True
5,1,1,3,21,0,3.77,0.63,0,1.821, True
5,1,1,4,20,1,4.47,1.33,1,0.768, True
5,1,1,5,20,0,2.73,5.87,1,0.682, False
5,1,1,6,21,0,4.76,1.62,0,0.92, True
5,1,1,7,21,0,3.37,0.23,0,1.045, True
5,1,1,8,20,0,2.57,5.71,0,1.066, True
5,1,1,9,20,1,6.28,3.13,1,0.741, True
5,2,1,0,9,0,4.65,1.51,0,0.811, True
5,2,1,1,9,1,3.6,0.46,1,0.384, True
5,2,1,2,8,1,4.59,1.44,0,0.738, False
5,2,1,3,9,1,0.6,3.74,0,0.936, False
5,2,1,4,10,0,3.57,0.43,0,0.789, True
5,2,1,5,10,0,1.33,4.47,1,0.696, False
5,2,1,6,11,1,3.43,0.29,0,0.902, False
5,2,1,7,12,0,5.36,2.22,1,0.701, False
5,2,1,8,13,1,0.65,3.79,1,0.858, True
5,2,1,9,13,0,1.2,4.34,0,0.792, True
5,2,1,10,12,0,0.45,3.59,1,0.712, False
5,2,1,11,13,0,5.7,2.55,1,1.4, False
5,2,1,12,14,0,4.78,1.64,0,0.818, True
5,2,1,13,14,0,6.2,3.05,0,1.082, True
5,2,1,14,13,1,0.6,3.74,1,0.757, True
5,2,1,15,13,1,4.25,1.1,1,1.026, True
5,2,1,16,12,0,2.42,5.57,1,0.914, False
5,2,1,17,13,1,2.38,5.52,1,0.688, True
5,2,1,18,13,1,1.29,4.43,1,0.701, True
5,2,1,19,12,1,2.51,5.65,1,0.666, True
5,2,1,20,12,0,5.59,2.45,1,0.818, False
5,2,1,21,13,0,3.97,0.83,0,0.65, True
5,2,1,22,13,0,3.22,0.08,0,0.786, True
5,2,1,23,12,0,5.87,2.73,0,0.658, True
5,2,1,24,12,1,1.16,4.3,1,0.888, True
5,2,1,25,11,0,1.58,4.72,0,0.832, True
5,2,1,26,11,1,2.45,5.6,1,0.744, True
5,2,1,27,10,1,1.95,5.1,1,1.088, True
5,2,1,28,10,1,5.65,2.51,1,0.797, True
5,2,1,29,9,1,1.06,4.21,1,0.845, True
5,2,1,30,9,0,5.81,2.67,0,1.064, True
5,2,1,31,8,0,5.85,2.7,0,0.701, True
5,2,1,32,8,0,1.85,4.99,1,0.618, False
5,2,1,33,9,1,4.19,1.05,0,0.517, False
5,2,1,34,10,0,4.91,1.76,0,0.96, True
5,2,1,35,10,0,3.14,6.28,1,0.531, False
5,2,1,36,11,1,0.83,3.98,0,0.845, False
5,2,1,37,12,0,0.82,3.96,0,0.728, True
5,2,1,38,12,1,1.66,4.8,1,0.778, True
5,2,1,39,11,1,5.03,1.89,1,0.725, True
5,2,1,40,11,0,0.31,3.45,0,0.84, True
5,2,1,41,10,0,2.99,6.13,0,1.184, True
5,2,1,42,10,1,0.82,3.96,1,0.531, True
5,2,1,43,9,1,1.53,4.67,1,0.653, True
5,2,1,44,9,1,0.39,3.53,1,0.528, True
5,2,1,45,8,1,4.59,1.45,0,0.493, False
5,2,1,46,9,0,0.87,4.01,1,0.528, False
5,2,1,47,10,0,4.02,0.88,0,0.618, True
5,2,1,48,10,1,0.63,3.77,1,0.456, True
5,2,1,49,9,1,0.35,3.49,1,0.469, True
5,3,0,0,5,1,4,4,0,0.989, False
5,3,0,1,6,1,4.28,4.28,1,0.69, True
5,3,0,2,6,1,3.23,3.23,1,0.589, True
5,3,0,3,5,0,0.71,0.71,0,0.53, True
5,3,0,4,5,0,0.1,0.1,1,0.611, False
5,3,0,5,6,1,1.64,1.64,1,0.626, True
5,3,0,6,6,0,2.14,2.14,1,0.496, False
5,3,0,7,7,0,1.34,1.34,0,0.563, True
5,3,0,8,7,1,2.76,2.76,1,0.61, True
5,3,0,9,6,1,2.76,2.76,1,0.541, True
5,3,0,10,6,1,4.52,4.52,1,0.57, True
5,3,0,11,5,0,4.86,4.86,1,0.605, False
5,3,0,12,6,1,4.65,4.65,1,0.485, True
5,3,0,13,6,0,4.4,4.4,0,0.629, True
5,3,0,14,5,0,1.32,1.32,1,0.45, False
5,3,0,15,6,1,5.53,5.53,1,0.466, True
5,3,0,16,6,0,5.79,5.79,0,0.605, True
5,3,0,17,5,1,5.48,5.48,1,0.437, True
5,3,0,18,5,0,2.73,2.73,0,0.794, True
5,3,0,19,4,1,5.58,5.58,1,0.49, True
5,3,0,20,4,0,1.75,1.75,1,0.877, False
5,3,0,21,5,0,3.84,3.84,0,0.746, True
5,3,0,22,5,1,1.27,1.27,1,0.544, True
5,3,0,23,4,1,6.03,6.03,1,0.525, True
5,3,0,24,4,1,1.12,1.12,1,0.485, True
5,3,0,25,3,0,4.9,4.9,1,0.65, False
5,3,0,26,4,1,2.87,2.87,1,0.57, True
5,3,0,27,4,0,4.1,4.1,0,0.602, True
5,3,0,28,3,0,0.79,0.79,1,0.642, False
5,3,0,29,4,0,6.19,6.19,0,0.645, True
5,3,0,30,4,0,5.54,5.54,1,0.741, False
5,3,0,31,5,0,1.78,1.78,1,0.728, False
5,3,0,32,6,1,3.49,3.49,1,0.664, True
5,3,0,33,6,1,2.13,2.13,1,0.493, True
5,3,0,34,5,1,2.01,2.01,1,0.736, True
5,3,0,35,5,0,0.08,0.08,0,0.872, True
5,3,0,36,4,1,3.24,3.24,1,0.517, True
5,3,0,37,4,0,3.93,3.93,0,0.637, True
5,3,0,38,3,0,5.73,5.73,0,0.715, True
5,3,0,39,3,0,1.49,1.49,0,0.536, True
5,3,0,40,2,1,4.41,4.41,1,0.53, True
5,3,0,41,2,0,1.19,1.19,0,0.506, True
5,3,0,42,1,0,1.08,1.08,1,0.525, False
5,3,0,43,2,1,3.26,3.26,0,0.629, False
5,3,0,44,3,0,2.77,2.77,1,0.741, False
5,3,0,45,4,1,1.56,1.56,1,0.525, True
5,3,0,46,4,0,4.43,4.43,0,0.834, True
5,3,0,47,3,0,4.85,4.85,0,0.632, True
5,3,0,48,3,0,1.68,1.68,1,0.597, False
5,3,0,49,4,1,4.82,4.82,1,0.474, True
5,4,0,0,5,1,5.34,5.34,1,0.464, True
5,4,0,1,5,1,4.2,4.2,1,0.586, True
5,4,0,2,4,0,2.57,2.57,0,0.653, True
5,4,0,3,4,0,1.49,1.49,0,0.797, True
5,4,0,4,3,0,4.69,4.69,1,0.669, False
5,4,0,5,4,1,1.95,1.95,0,0.976, False
5,4,0,6,5,1,4.43,4.43,1,0.512, True
5,4,0,7,5,1,1.15,1.15,1,0.677, True
5,4,0,8,4,0,6.21,6.21,0,0.698, True
5,4,0,9,4,0,2.88,2.88,0,0.645, True
5,4,0,10,3,1,4.18,4.18,1,0.45, True
5,4,0,11,3,1,1.48,1.48,1,0.554, True
5,4,0,12,2,1,3.85,3.85,1,0.565, True
5,4,0,13,2,1,1.8,1.8,1,0.674, True
5,4,0,14,1,0,6.27,6.27,1,0.522, False
5,4,0,15,2,0,1.84,1.84,0,1.024, True
5,4,0,16,2,0,1.97,1.97,0,1.213, True
5,4,0,17,1,0,5.81,5.81,1,0.509, False
5,4,0,18,2,0,6.12,6.12,1,0.53, False
5,4,0,19,3,0,1.01,1.01,1,0.653, False
5,4,0,20,4,0,2.16,2.16,1,0.541, False
5,4,0,21,5,0,0.57,0.57,0,0.68, True
5,4,0,22,5,1,1.21,1.21,1,0.56, True
5,4,0,23,4,0,2.49,2.49,1,0.624, False
5,4,0,24,5,1,0.79,0.79,1,0.525, True
5,4,0,25,5,0,2.31,2.31,0,0.93, True
5,4,0,26,4,1,5.72,5.72,1,0.586, True
5,4,0,27,4,0,1.01,1.01,0,0.605, True
5,4,0,28,3,1,4.33,4.33,1,0.549, True
5,4,0,29,3,1,1.92,1.92,1,0.482, True
5,4,0,30,2,0,6.23,6.23,1,0.544, False
5,4,0,31,3,1,5.11,5.11,1,0.506, True
5,4,0,32,3,0,0.32,0.32,0,0.653, True
5,4,0,33,2,0,1.27,1.27,1,0.637, False
5,4,0,34,3,0,1.21,1.21,1,0.717, False
5,4,0,35,4,0,4.48,4.48,0,0.696, True
5,4,0,36,4,0,5.23,5.23,1,0.592, False
5,4,0,37,5,0,1.89,1.89,1,0.594, False
5,4,0,38,6,1,3.88,3.88,1,0.645, True
5,4,0,39,6,0,3.09,3.09,0,0.485, True
5,4,0,40,5,1,0.77,0.77,1,0.45, True
5,4,0,41,5,0,5.31,5.31,1,0.632, False
5,4,0,42,6,0,3.39,3.39,0,0.754, True
5,4,0,43,6,1,2.65,2.65,1,0.424, True
5,4,0,44,5,0,5.26,5.26,0,0.589, True
5,4,0,45,5,0,1.67,1.67,0,0.832, True
5,4,0,46,4,0,1.42,1.42,1,0.498, False
5,4,0,47,5,0,5.34,5.34,0,0.594, True
5,4,0,48,5,0,2.57,2.57,1,0.693, False
5,4,0,49,6,0,4.18,4.18,1,0.733, False
5,5,1,0,9,0,4.64,1.5,0,1.528, True
5,5,1,1,9,0,1.59,4.73,1,1.259, False
5,5,1,2,10,0,1.62,4.76,0,0.885, True
5,5,1,3,10,0,3.27,0.13,1,0.901, False
5,5,1,4,11,0,3.37,0.23,0,0.778, True
5,5,1,5,11,0,0.17,3.31,1,0.885, False
5,5,1,6,12,0,5.03,1.89,0,0.725, True
5,5,1,7,12,0,3.29,0.14,0,0.581, True
5,5,1,8,11,1,5.69,2.55,1,0.613, True
5,5,1,9,11,1,6.14,3,1,0.573, True
5,5,1,10,10,0,1.27,4.41,0,0.605, True
5,5,1,11,10,1,3.69,0.55,1,0.597, True
5,5,1,12,9,0,3.49,0.35,0,0.586, True
5,5,1,13,9,0,4.34,1.2,0,0.573, True
5,5,1,14,8,1,6.21,3.07,1,0.576, True
5,5,1,15,8,0,3.01,6.15,0,0.544, True
5,5,1,16,7,0,4.76,1.62,1,0.538, False
5,5,1,17,8,1,3.01,6.15,0,0.501, False
5,5,1,18,9,0,0.18,3.32,0,0.616, True
5,5,1,19,9,1,1.93,5.07,1,0.528, True
5,5,1,20,8,1,3.32,0.18,1,0.808, True
5,5,1,21,8,1,1.84,4.98,1,0.792, True
5,5,1,22,7,0,3.6,0.46,0,0.629, True
5,5,1,23,7,0,2.06,5.2,1,0.592, False
5,5,1,24,8,1,3.69,0.55,1,0.6, True
5,5,1,25,8,1,4.16,1.02,1,0.573, True
5,5,1,26,7,1,3.08,6.22,1,0.589, True
5,5,1,27,7,0,0.96,4.1,1,0.555, False
5,5,1,28,8,1,2.11,5.25,1,0.733, True
5,5,1,29,8,1,4.81,1.67,1,0.557, True
5,5,1,30,7,1,4.37,1.23,1,0.49, True
5,5,1,31,7,1,6.21,3.07,1,0.442, True
5,5,1,32,6,0,3.64,0.49,1,0.706, False
5,5,1,33,7,1,1.42,4.56,0,0.925, False
5,5,1,34,8,1,4.32,1.17,1,0.6, True
5,5,1,35,8,1,4.15,1.01,1,0.621, True
5,5,1,36,7,1,4.79,1.64,1,0.536, True
5,5,1,37,7,1,3.15,0.01,0,1.138, False
5,5,1,38,8,1,3.74,0.6,1,0.69, True
5,5,1,39,8,0,0.25,3.39,0,0.65, True
5,5,1,40,7,1,2.86,6,1,0.57, True
5,5,1,41,7,0,0.35,3.49,0,0.651, True
5,5,1,42,6,1,2.29,5.43,1,0.509, True
5,5,1,43,6,1,5.87,2.73,1,0.592, True
5,5,1,44,5,0,4.7,1.56,1,0.536, False
5,5,1,45,6,1,3.15,0.01,0,0.752, False
5,5,1,46,7,0,4.97,1.82,1,0.453, False
5,5,1,47,8,0,3.85,0.71,0,0.576, True
5,5,1,48,8,1,3.23,0.09,1,0.546, True
5,5,1,49,7,0,1.97,5.11,1,0.797, False
5,6,1,0,9,1,0.74,3.88,0,2.698, False
5,6,1,1,10,0,2.82,5.97,1,0.581, False
5,6,1,2,11,0,2.22,5.36,1,0.744, False
5,6,1,3,12,1,4.24,1.1,1,0.682, True
5,6,1,4,12,1,5.4,2.26,1,0.515, True
5,6,1,5,11,0,5.47,2.33,0,0.312, True
5,6,1,6,11,0,2.28,5.42,1,0.371, False
5,6,1,7,12,0,2.09,5.23,0,0.36, True
5,6,1,8,12,1,5.73,2.59,1,0.413, True
5,6,1,9,11,1,0.08,3.22,0,0.4, False
5,6,1,10,12,1,1.44,4.58,1,0.432, True
5,6,1,11,12,0,2.04,5.18,0,0.386, True
5,6,1,12,11,0,0.23,3.37,1,0.317, False
5,6,1,13,12,1,5.22,2.08,1,0.363, True
5,6,1,14,12,0,1.56,4.7,1,0.453, False
5,6,1,15,13,0,1.57,4.71,1,0.464, False
5,6,1,16,14,0,1.16,4.3,0,0.986, True
5,6,1,17,14,0,5.42,2.28,1,0.445, False
5,6,1,18,15,1,1.55,4.69,1,0.485, True
5,6,1,19,15,0,1.13,4.27,0,0.466, True
5,6,1,20,14,0,0.18,3.33,1,0.477, False
5,6,1,21,15,1,0.59,3.73,1,0.57, True
5,6,1,22,15,0,5.1,1.96,0,0.634, True
5,6,1,23,14,1,5.75,2.61,1,0.568, True
5,6,1,24,14,1,3.94,0.8,1,0.634, True
5,6,1,25,13,0,4.03,0.89,0,0.92, True
5,6,1,26,13,1,3.7,0.56,1,0.605, True
5,6,1,27,12,1,0.79,3.93,1,0.549, True
5,6,1,28,12,1,2.98,6.12,1,0.541, True
5,6,1,29,11,1,0.96,4.1,1,0.456, True
5,6,1,30,11,0,3.43,0.29,0,0.736, True
5,6,1,31,10,0,5.21,2.07,1,0.573, False
5,6,1,32,11,0,1.38,4.52,1,0.586, False
5,6,1,33,12,1,4.01,0.87,1,0.605, True
5,6,1,34,12,1,3.48,0.34,1,0.517, True
5,6,1,35,11,1,1.27,4.41,1,0.504, True
5,6,1,36,11,0,0.98,4.12,1,0.536, False
5,6,1,37,12,1,5.74,2.6,1,0.624, True
5,6,1,38,12,1,2.08,5.22,1,0.52, True
5,6,1,39,11,1,1.19,4.34,1,0.49, True
5,6,1,40,11,1,0.75,3.89,1,0.474, True
5,6,1,41,10,0,5.47,2.33,0,0.629, True
5,6,1,42,10,0,3.51,0.37,1,0.621, False
5,6,1,43,11,1,5.25,2.11,1,0.485, True
5,6,1,44,11,1,1.33,4.47,1,0.725, True
5,6,1,45,10,1,4.62,1.48,1,0.45, True
5,6,1,46,10,0,2.69,5.83,1,0.952, False
5,6,1,47,11,1,4.85,1.71,1,0.56, True
5,6,1,48,11,0,0.35,3.5,0,0.778, True
5,6,1,49,10,0,5.75,2.61,0,0.754, True
5,7,0,0,5,0,3.02,3.02,0,1.248, True
5,7,0,1,5,0,1.05,1.05,1,0.645, False
5,7,0,2,6,1,4.36,4.36,1,0.773, True
5,7,0,3,6,0,2.85,2.85,0,0.634, True
5,7,0,4,5,0,5.15,5.15,0,0.728, True
5,7,0,5,5,1,1.87,1.87,1,0.613, True
5,7,0,6,4,1,6.06,6.06,1,0.522, True
5,7,0,7,4,1,1.49,1.49,1,0.589, True
5,7,0,8,3,0,1.66,1.66,0,0.8, True
5,7,0,9,3,1,3.21,3.21,1,0.781, True
5,7,0,10,2,1,4.89,4.89,1,0.805, True
5,7,0,11,2,0,0.06,0.06,1,0.688, False
5,7,0,12,3,1,1.72,1.72,1,0.549, True
5,7,0,13,3,0,5.23,5.23,0,0.784, True
5,7,0,14,2,1,5.02,5.02,1,0.621, True
5,7,0,15,2,0,4.43,4.43,1,0.597, False
5,7,0,16,3,0,3.78,3.78,1,0.712, False
5,7,0,17,4,0,2.37,2.37,0,0.69, True
5,7,0,18,4,0,1.02,1.02,1,0.68, False
5,7,0,19,5,0,1.44,1.44,0,1.069, True
5,7,0,20,5,0,0.27,0.27,0,0.701, True
5,7,0,21,4,1,6.03,6.03,1,0.501, True
5,7,0,22,4,0,1.55,1.55,0,0.677, True
5,7,0,23,3,1,5.04,5.04,1,0.728, True
5,7,0,24,3,1,2.64,2.64,1,0.507, True
5,7,0,25,2,0,2.57,2.57,0,0.778, True
5,7,0,26,2,0,2.25,2.25,1,0.707, False
5,7,0,27,3,0,0.76,0.76,0,0.73, True
5,7,0,28,3,0,4.28,4.28,0,0.762, True
5,7,0,29,2,1,2.35,2.35,1,0.768, True
5,7,0,30,2,1,6.22,6.22,0,1.445, False
5,7,0,31,3,1,3,3,1,0.498, True
5,7,0,32,3,0,5.78,5.78,0,0.674, True
5,7,0,33,2,1,1.74,1.74,1,0.68, True
5,7,0,34,2,1,3.1,3.1,1,0.608, True
5,7,0,35,1,0,3.94,3.94,1,0.565, False
5,7,0,36,2,0,3.77,3.77,0,0.93, True
5,7,0,37,2,0,5.1,5.1,1,0.664, False
5,7,0,38,3,0,2.38,2.38,0,0.632, True
5,7,0,39,3,0,1.87,1.87,0,0.69, True
5,7,0,40,2,0,2.71,2.71,1,0.52, False
5,7,0,41,3,1,0.6,0.6,1,0.538, True
5,7,0,42,3,0,1.91,1.91,0,0.659, True
5,7,0,43,2,0,0.78,0.78,0,0.61, True
5,7,0,44,2,0,5.97,5.97,1,0.541, False
5,7,0,45,3,1,4.99,4.99,1,0.546, True
5,7,0,46,3,0,2.15,2.15,0,0.634, True
5,7,0,47,2,0,5.78,5.78,1,0.565, False
5,7,0,48,3,0,5.52,5.52,0,0.722, True
5,7,0,49,3,1,4.44,4.44,0,0.576, False
6,0,0,0,20,0,2.93,2.93,0,1.575, True
6,0,0,1,20,0,4.01,4.01,0,0.506, True
6,0,0,2,19,0,0.66,0.66,0,0.869, True
6,0,0,3,19,1,1.1,1.1,1,0.826, True
6,0,0,4,18,1,4.11,4.11,1,0.581, True
6,0,0,5,18,0,5.44,5.44,0,0.589, True
6,0,0,6,17,0,1.27,1.27,0,0.533, True
6,0,0,7,17,0,4.69,4.69,0,0.581, True
6,0,0,8,16,0,4.75,4.75,0,0.461, True
6,0,0,9,16,0,2.9,2.9,0,0.479, True
6,1,1,0,20,1,1.13,4.27,1,0.727, True
6,1,1,1,20,0,5.42,2.27,0,0.81, True
6,1,1,2,19,1,4.56,1.42,1,0.541, True
6,1,1,3,19,0,3.42,0.27,0,0.599, True
6,1,1,4,18,0,0.15,3.29,1,0.607, False
6,1,1,5,19,1,5.24,2.1,1,0.698, True
6,1,1,6,19,0,4.48,1.34,0,0.677, True
6,1,1,7,18,1,2.26,5.4,0,0.845, False
6,1,1,8,19,1,4.63,1.49,1,0.663, True
6,1,1,9,19,1,0.02,3.16,1,0.573, True
6,2,1,0,9,0,3.32,0.17,0,1.055, True
6,2,1,1,9,1,0.03,3.17,1,0.511, True
6,2,1,2,8,0,0.69,3.83,0,0.565, True
6,2,1,3,8,0,3.41,0.27,0,0.693, True
6,2,1,4,7,1,5.97,2.83,1,0.479, True
6,2,1,5,7,1,3.53,0.39,1,0.831, True
6,2,1,6,6,0,4.87,1.73,0,0.677, True
6,2,1,7,6,1,5.36,2.22,1,0.682, True
6,2,1,8,5,1,4.23,1.09,0,0.674, False
6,2,1,9,6,0,5.17,2.03,0,0.65, True
6,2,1,10,6,1,0.35,3.5,1,0.714, True
6,2,1,11,5,0,2.22,5.36,1,1.127, False
6,2,1,12,6,1,1.7,4.84,0,0.663, False
6,2,1,13,7,0,3.96,0.82,0,0.906, True
6,2,1,14,7,1,3.36,0.22,1,0.61, True
6,2,1,15,6,0,0.85,3.99,1,0.874, False
6,2,1,16,7,0,1.28,4.42,0,0.599, True
6,2,1,17,7,0,4.07,0.93,1,1.023, False
6,2,1,18,8,1,4.11,0.97,1,0.605, True
6,2,1,19,8,1,3.46,0.31,1,0.597, True
6,2,1,20,7,0,0.95,4.09,1,0.618, False
6,2,1,21,8,1,3.11,6.25,0,0.773, False
6,2,1,22,9,1,4.37,1.23,1,0.589, True
6,2,1,23,9,0,2.96,6.1,0,1.698, True
6,2,1,24,8,1,3.07,6.21,1,0.813, True
6,2,1,25,8,1,2.96,6.1,1,0.477, True
6,2,1,26,7,0,3.4,0.26,0,0.669, True
6,2,1,27,7,1,0.79,3.93,0,1.65, False
6,2,1,28,8,1,2.37,5.51,1,0.557, True
6,2,1,29,8,0,1.73,4.87,0,0.589, True
6,2,1,30,7,1,0.72,3.86,1,0.562, True
6,2,1,31,7,1,1.96,5.1,1,0.482, True
6,2,1,32,6,1,4.61,1.47,0,0.706, False
6,2,1,33,7,1,5.49,2.35,1,0.607, True
6,2,1,34,7,1,2.13,5.27,1,0.477, True
6,2,1,35,6,0,3.1,6.24,0,0.65, True
6,2,1,36,6,1,4.03,0.89,1,0.669, True
6,2,1,37,5,1,3.65,0.51,1,0.754, True
6,2,1,38,5,1,1.52,4.66,1,0.759, True
6,2,1,39,4,0,4.02,0.88,1,0.671, False
6,2,1,40,5,0,3.8,0.65,0,0.517, True
6,2,1,41,5,1,0.23,3.37,1,0.762, True
6,2,1,42,4,0,4.38,1.24,1,0.882, False
6,2,1,43,5,1,0.53,3.67,1,0.754, True
6,2,1,44,5,1,5.17,2.03,0,1.37, False
6,2,1,45,6,1,2.66,5.8,1,0.474, True
6,2,1,46,6,0,3.35,0.21,1,0.631, False
6,2,1,47,7,1,5.85,2.71,1,0.677, True
6,2,1,48,7,0,4.85,1.71,1,0.602, False
6,2,1,49,8,1,3.11,6.25,1,0.674, True
6,3,0,0,5,1,0.23,0.23,1,0.573, True
6,3,0,1,5,0,1.08,1.08,0,0.573, True
6,3,0,2,4,1,5.37,5.37,1,0.895, True
6,3,0,3,4,0,3.75,3.75,0,0.69, True
6,3,0,4,3,0,4.49,4.49,0,0.765, True
6,3,0,5,3,1,2.02,2.02,1,0.645, True
6,3,0,6,2,0,3.03,3.03,1,0.789, False
6,3,0,7,3,0,4.47,4.47,1,0.815, False
6,3,0,8,4,0,0.72,0.72,0,1.202, True
6,3,0,9,4,1,4.08,4.08,1,0.658, True
6,3,0,10,3,0,3.49,3.49,0,1.413, True
6,3,0,11,3,1,1.68,1.68,1,0.927, True
6,3,0,12,2,0,0.25,0.25,1,0.983, False
6,3,0,13,3,1,3.85,3.85,1,0.714, True
6,3,0,14,3,1,0.08,0.08,1,0.602, True
6,3,0,15,2,0,5.39,5.39,1,0.847, False
6,3,0,16,3,0,5.74,5.74,1,0.842, False
6,3,0,17,4,0,2.71,2.71,0,1.391, True
6,3,0,18,4,0,1.64,1.64,1,0.901, False
6,3,0,19,5,0,3.02,3.02,0,0.535, True
6,3,0,20,5,0,1.21,1.21,0,0.93, True
6,3,0,21,4,0,1.33,1.33,0,0.843, True
6,3,0,22,4,1,5.5,5.5,1,0.703, True
6,3,0,23,3,1,2.91,2.91,1,0.778, True
6,3,0,24,3,1,2.97,2.97,1,0.615, True
6,3,0,25,2,1,2.85,2.85,1,0.639, True
6,3,0,26,2,0,4.09,4.09,1,0.639, False
6,3,0,27,3,0,0.25,0.25,1,0.717, False
6,3,0,28,4,0,3.52,3.52,0,0.714, True
6,3,0,29,4,1,1.69,1.69,1,0.695, True
6,3,0,30,3,1,2.69,2.69,1,0.591, True
6,3,0,31,3,0,0.58,0.58,0,0.789, True
6,3,0,32,2,0,6.13,6.13,1,0.671, False
6,3,0,33,3,0,2.56,2.56,1,0.629, False
6,3,0,34,4,0,3.91,3.91,0,0.709, True
6,3,0,35,4,0,0.35,0.35,0,0.511, True
6,3,0,36,3,0,0.54,0.54,0,0.501, True
6,3,0,37,3,0,0.78,0.78,1,0.855, False
6,3,0,38,4,0,1.44,1.44,0,0.511, True
6,3,0,39,4,0,4.87,4.87,1,1.445, False
6,3,0,40,5,1,0.06,0.06,1,0.661, True
6,3,0,41,5,1,1.1,1.1,1,0.647, True
6,3,0,42,4,0,3.47,3.47,0,1.031, True
6,3,0,43,4,1,3.83,3.83,1,0.61, True
6,3,0,44,3,1,5.32,5.32,1,0.637, True
6,3,0,45,3,1,2.01,2.01,1,0.874, True
6,3,0,46,2,1,2.97,2.97,1,0.695, True
6,3,0,47,2,1,1.88,1.88,1,0.719, True
6,3,0,48,1,1,1.49,1.49,1,0.829, True
6,3,0,49,1,1,0.36,0.36,1,0.757, True
